timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690216782,764,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,509,0,385
1550690216782,509,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,10,10,https://oxfamapps.org/festivals,509,0,385
1550690217291,255,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,129,0,0
1550690216757,790,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,519,0,393
1550690216757,519,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,10,10,https://oxfamapps.org/festivals,519,0,393
1550690217276,271,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,135,0,0
1550690216807,760,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,508,0,384
1550690216807,508,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,10,10,https://oxfamapps.org/festivals,508,0,384
1550690217316,251,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690217465,763,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,387
1550690217465,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,387
1550690217977,251,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690217475,761,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,509,0,386
1550690217475,509,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,10,10,https://oxfamapps.org/festivals,509,0,386
1550690217985,251,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690217484,765,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,514,0,390
1550690217484,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,10,10,https://oxfamapps.org/festivals,514,0,390
1550690217998,251,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690217491,781,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,528,0,403
1550690217491,528,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,10,10,https://oxfamapps.org/festivals,528,0,403
1550690218019,253,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690217501,776,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,522,0,397
1550690217501,522,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,10,10,https://oxfamapps.org/festivals,522,0,397
1550690218023,254,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,128,0,0
1550690217526,763,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,511,0,387
1550690217526,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,10,10,https://oxfamapps.org/festivals,511,0,387
1550690218037,252,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690217543,761,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,510,0,387
1550690217543,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,10,10,https://oxfamapps.org/festivals,510,0,387
1550690218054,250,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690217546,762,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,509,0,385
1550690217546,509,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,10,10,https://oxfamapps.org/festivals,509,0,385
1550690218055,253,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,128,0,0
1550690217548,771,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,518,0,393
1550690217548,518,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,10,10,https://oxfamapps.org/festivals,518,0,393
1550690218066,253,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690217568,762,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,389
1550690217568,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,389
1550690218080,250,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,125,0,0
1550690218229,762,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,511,0,387
1550690218229,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,10,10,https://oxfamapps.org/festivals,511,0,387
1550690218740,251,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690218237,770,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,517,0,392
1550690218237,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,10,10,https://oxfamapps.org/festivals,517,0,392
1550690218754,253,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690218249,771,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,514,0,390
1550690218249,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,10,10,https://oxfamapps.org/festivals,514,0,390
1550690218763,257,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,131,0,0
1550690218272,758,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,508,0,384
1550690218272,508,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,10,10,https://oxfamapps.org/festivals,508,0,384
1550690218780,250,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690218278,763,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,511,0,387
1550690218278,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,10,10,https://oxfamapps.org/festivals,511,0,387
1550690218789,252,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690218290,757,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,507,0,384
1550690218290,507,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,10,10,https://oxfamapps.org/festivals,507,0,384
1550690218797,250,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690218305,757,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,506,0,383
1550690218305,506,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,10,10,https://oxfamapps.org/festivals,506,0,383
1550690218811,251,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690218309,762,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,510,0,387
1550690218309,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,10,10,https://oxfamapps.org/festivals,510,0,387
